,author_url,body,product_id,rating,review_date,review_url,title
29,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVAKpER94CJazsvzJa0etTYI0JumrptYqwVPUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"It look decent, good sound u will get in love while using, battery backup is too good u forgot to charge them, no worries about water, very innovative comfort level is great, connectivity level is so fast. Easy to wear overall, excellent experience.",B07QLZQH29,5,30 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfm5IBagYAcJJK8QfNbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Perfect for music lovers
30,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXAbhPWc1lN9H2tDJU0etIG5ljxB2X1IjXNuUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"These earphones are best in class. They have good sound quality, bass is good.Battery works almost a day or more.looks stylish and quality is good.A decent bluetooth connection range.Over all very nice product.",B07QLZQH29,5,2 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfmFUdNUeAqRaUt0ITLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Good earphone
31,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUBsdBRs0cRsDqxy9ByphKfeBvzgPrwOylW%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Truly wireless and amazing ear buds. Got in this price range. Delievery was fast. Packing was great. Awesome sound quality. Easy to connect . it has a very good battery life. Bass is also good.Recommended,B07QLZQH29,5,1 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfQMsALdjD7VFU7oLOLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Best in this price
32,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVD8VRTsILNcr4o0xFy%2B4pGeJi2BWdyI7VV%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Audio quality is very good and clear. Completely free from wires so easy to use. They do not fall while exercising and walking ,very soft earbuds . They fits perfectly in ear .Just loved it ..Battery backup also good.",B07QLZQH29,5,4 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfWdLArgWfMZBRcpkR7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,"Value for money, premium sound quality"
33,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVB6daR88VLtPmtyFDz%2BJJf4J%2B0W6cyJG2TPUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Awesome Sound quality... good bass ......Battery life is also very good...Connectivity is awesome and it workseven behind walls....Comfortable fitting on ears....Controls are super smooth..Mic quality is also good and works well on calls...,B07QLZQH29,5,1 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfWVUGqsIHcdKXsAII7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Very cool earphones
34,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVc7dVSccTIdOUxTFO2udHauByvQOPwOmiQeUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"I canâ€™t get enough of this earphone! The bass is amazing, and sound quality is next level and is perfect for a music lover. Also the packaging was very good The battery life is good enough to keep me going all day. The fact that I use my earphones a lot for voice calls and this doesnâ€™t let me down at all.The earbuds are so perfect that you woudn'nt even feel that they are plugged in. This is a must buy for all",B07QLZQH29,5,7 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfh5cdaMTFLxGK7cURLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Highly recommended.
35,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVCb1HS94CQdrksC1Uz%2BZGaOFzxBacz4y0QOUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Connects so easily with the phone and The noise cancellation is really good. I love using it while working out. Very comfortable to put on and light weight.Also really impressed with the packaging and earbuds case.,B07QLZQH29,5,1 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf2ReAacVDKU7T9gUQ7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,High End Earbuds - impressive
36,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXAbhOW8oII8Ljwk5Y2elZHpUNxRTtyei0VOUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,After use i noticed this is good in this range..sounds quality is good and battery life is also good..In singel charge it work all day..compatible with ear and fit..,B07QLZQH29,5,6 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfxJPAd0ZfLlPXt5jRrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Good sound quality.
37,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVE8U3VtsXPK7mtyFAxPVQZ%2BB80AyJwOmgV%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Sound quality is goodWireless headphone so easy to carryLoved it,B07QLZQH29,5,30 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxexNTEagFFcVERcBqW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA9dvJsKtE&b=1,Superb Earphone
38,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaEbdQSdYLOa%2BSoTY%2ByuNdYpJ3zw6csZnTROUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"I have a nice experience while using it , the best part it is very light weight . I can carry them anywhere and along with the battery backup wow , it make it amazing for me .I have been using it and the performance is upto mark . I made a good choice .",B07QLZQH29,5,9 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfhxQctwBAbZSJ9ljO7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Perfect for gym workout
39,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVFcRMWL1kO9L1pCxBxOVRbJkM2g7s2I2gTuUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"If manufacturer takes this as positive feedback for product improvement then,- Active Noise Cancellation is required.- The device should have push adjust or bend option as it pops out little bit out of ears due to fixed angle (user cannot adjust it  and it looks like sheep ears attached)- Sound output should be improved.Overall good product but the disappointing thing is Noise Cancellation (u cannot hear anything in wind/open area/crowded area)",B07QLZQH29,3,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxBhxeEKYLDaJJSdkTW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA9dvJsKtE&b=1,Improve Noise Cancellation
40,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXH6daTb0BRsrqvz5NsfxbaeZvwByYyZrSUfUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,This bluetooth earphones sound quality is superb.awesome sound experience with this.Bass is perfectLight weightBattery life is goodVery nice productBest producyt in this price.Worth  to buy.,B07QLZQH29,5,7 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfQJLFqZrHKRbU74II7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Good sound quality
41,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXAr5SR9hnPs2XxzQ7yOcqf5d9yA6ExYKtQ%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"The small but powerful wireless earbuds delivers sound so crisp and clear. The best part being the low power consumption, automatic pairing while connecting through bluetooth and the noise cancellation...",B07QLZQH29,5,7 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxDWEqDLwZcqRVL8RiW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA9dvJsKtE&b=1,Loving it
42,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUHaBaW70KMs3puzdGzONPb5hhzRGI1ZCwNPUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Actually the product is good but later on it starts malfunctionings like keep on reconnecting any one of the year phone continuallySo thats yet,B07QLZQH29,1,17 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfh9XFbhhfLJQTbgRQLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Not recommended reconnects repeatedly
43,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaCbNELcQIJK71oy9Dtp5ZH5Bi32vqzI2pUOUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Treble is high..need to improve the bass .and should have balanced sound .sometime high trible irritate. also it is having connectivity issue so returned the item.,B07QLZQH29,1,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfmIjC7QEFcJSWsoDQLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Item returned .
44,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaBLxIWL1kNq6VtjpNwphKeIVpym%2BTse2qNuUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"I needed more sound quality , should be heard like movie theatre.",B07QLZQH29,4,9 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxGg9SdaVkdqdIRshiW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA9dvJsKtE&b=1,Sound quality.
45,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVFbxHUMgHLtXkpDY42vRIe%2BdtuhWKzJSuMOUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"This is awosam Bluetooth, sound quality is superb",B07QLZQH29,5,21 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfRJNe7oICMdAVckYRLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Awosam product just go for it
46,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXB6Q0TtcRNcvwtTxdyv0qYZ9vyxyE2%2By5RuUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Good product,B07QLZQH29,4,6 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfxhUBd4YcLk1JsIITLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Great sound
47,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUCbpPK8YcLsDoo0w7sJhVb54PwW3sw5SqUvUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Sound quality good,B07QLZQH29,5,9 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfWNVBq8dFrNXLrhlN7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Good
48,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXB6o3XsYHOsLisDVdz%2BFYGp5q0xeSzYOpVfUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,I bought this product for my cousin and he loved it. The sound quality is really good. The vocals are crisp and thumpy bass. The thing i like about it. It's battery life. I has good battery backup. I used this all day to listen music and for call.It fits very well. I also use this whenever i go gym. And it never fall out during workout. At this price it's really impressive.,B07QLZQH29,5,7 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfWIiEN0Lcb9CUMMVOLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Loved it.
49,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUHaBaLNsUM6vhvjZAyf9SG4wJvW6d0o6rRfUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,The sound is fantastic and battery life is amazing. There true wireless buds are amazing. I use it for gym and jogging. Its a must buy product .,B07QLZQH29,5,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfQBBcaQcBL0yUcUARrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,A must buy product.
50,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVH79SUtZhPtDkqCxW1%2FpXfZwN222Rx4HTTPUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Good,B07QLZQH29,5,13 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfhtZDN4AfLZEVNcKLrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Good
